dataset,task,thermometer_type,thermometer_size,address_size,hash_mode,num_hashes,filter_size,accuracy,f1_macro,f1_weighted,auc_roc,train_time_s,infer_latency_us,memory_kb
Fridge,binary,Distributive,16,16,h3,4,256,0.5891188251001335,0.46377594351153006,0.528329474519537,0.4995968881762575,0.01842,1.8555,0.1
Fridge,binary,Distributive,16,16,h3,4,1024,0.5600801068090788,0.48367520305537837,0.5331312188473615,0.49667496585307913,0.02171,1.8722,0.1
Fridge,binary,Distributive,16,16,h3,8,16,0.5790220293724967,0.46286075435628804,0.5250579990446725,0.49384719995249127,0.02533,2.2342,0.1
Fridge,binary,Distributive,16,16,h3,8,64,0.571762349799733,0.4776859156003718,0.5328813697196982,0.4971422887344854,0.02725,2.1355,0.1
Fridge,binary,Distributive,16,16,h3,8,256,0.6123164218958611,0.42981171035644655,0.5101353179130267,0.4964064671298771,0.02633,2.3996,0.1
Fridge,binary,Distributive,16,16,h3,8,1024,0.5731809078771696,0.4789204100310509,0.5341045037278958,0.4942378555733713,0.02353,2.1232,0.1
Fridge,binary,Gaussian,8,4,murmur,2,16,0.5725133511348465,0.4693970633388971,0.527640296877249,0.4933320862283984,0.02143,1.8941,0.1
Fridge,binary,Gaussian,8,4,murmur,2,64,0.5730140186915887,0.48488022625036054,0.5379347424183302,0.5021099530851001,0.01995,2.2511,0.1
Fridge,binary,Gaussian,8,4,murmur,2,256,0.5606642189586115,0.4805240525828306,0.5313288659385413,0.49539055169546886,0.01785,1.8725,0.1
Fridge,binary,Gaussian,8,4,murmur,2,1024,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5,0.01841,1.86,0.1
Fridge,binary,Gaussian,8,4,murmur,4,16,0.6020527369826435,0.4521285945924156,0.5234914341030936,0.5029831343904032,0.01895,1.9347,0.1
Fridge,binary,Gaussian,8,4,murmur,4,64,0.6139018691588785,0.42694616042906247,0.5084473780842519,0.5075581388443494,0.01989,2.0381,0.1
Fridge,binary,Gaussian,8,4,murmur,4,256,0.5745994659546061,0.485200725132634,0.5386179943782817,0.4998852366530079,0.02009,2.0241,0.1
Fridge,binary,Gaussian,8,4,murmur,4,1024,0.5737650200267023,0.4873599713578082,0.5397649846155277,0.5035261001247104,0.01846,2.0356,0.1
Fridge,binary,Gaussian,8,4,murmur,8,16,0.5357977303070761,0.49877535000528195,0.5326945341687924,0.49906746243838707,0.01973,2.7295,0.1
Fridge,binary,Gaussian,8,4,murmur,8,64,0.5627503337783711,0.49397736612521836,0.540427917387556,0.5001001544034682,0.01979,2.1014,0.1
Fridge,binary,Gaussian,8,4,murmur,8,256,0.6126502002670227,0.41989396156194214,0.5031575134287576,0.5001266108438744,0.0209,2.014,0.1
Fridge,binary,Gaussian,8,4,murmur,8,1024,0.556909212283044,0.49059072386584357,0.5363572292860393,0.4966049646653602,0.02037,2.3215,0.1
Fridge,binary,Gaussian,8,4,simhash,2,16,0.5839452603471295,0.4872578316627571,0.5426988937677086,0.5072695528238019,0.05091,4.2167,0.1
Fridge,binary,Gaussian,8,4,simhash,2,64,0.6139018691588785,0.42694616042906247,0.5084473780842519,0.5028565235465289,0.05,4.3178,0.1
Fridge,binary,Gaussian,8,4,simhash,2,256,0.5456441922563418,0.491978958720546,0.533092452140524,0.4938143446760497,0.05135,4.2349,0.1
Fridge,binary,Gaussian,8,4,simhash,2,1024,0.5538217623497997,0.49561692058879336,0.5382804548100764,0.5002519745828137,0.05197,4.5116,0.1
Fridge,binary,Gaussian,8,4,simhash,4,16,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5,0.05741,4.5362,0.1
Fridge,binary,Gaussian,8,4,simhash,4,64,0.6037216288384513,0.434102822489932,0.5112469343850671,0.49985732525684423,0.0315,2.2936,0.1
Fridge,binary,Gaussian,8,4,simhash,4,256,0.592456608811749,0.4479087982707929,0.5182497419521714,0.4976067462438387,0.03133,2.3084,0.1
Fridge,binary,Gaussian,8,4,simhash,4,1024,0.5839452603471295,0.4872578316627571,0.5426988937677086,0.5043475859611617,0.02833,2.2437,0.1
Fridge,binary,Gaussian,8,4,simhash,8,16,0.48105807743658213,0.48058150704473024,0.4844990994670059,0.5048144782944356,0.03197,2.465,0.1
Fridge,binary,Gaussian,8,4,simhash,8,64,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5,0.03011,2.3886,0.1
Fridge,binary,Gaussian,8,4,simhash,8,256,0.5725133511348465,0.4693970633388971,0.527640296877249,0.4926605202209158,0.0305,2.4004,0.1
Fridge,binary,Gaussian,8,4,simhash,8,1024,0.5415554072096128,0.5000750190098778,0.5359317624594749,0.5017498069956648,0.03041,2.4263,0.1
Fridge,binary,Gaussian,8,4,h3,2,16,0.5609145527369827,0.494985639000797,0.5404202529935864,0.5020764891026783,0.00998,0.9403,0.1
Fridge,binary,Gaussian,8,4,h3,2,64,0.5839452603471295,0.4872578316627571,0.5426988937677086,0.5072695528238019,0.01001,0.9476,0.1
Fridge,binary,Gaussian,8,4,h3,2,256,0.5097630173564753,0.49532472179798587,0.5165797163448692,0.4985341320743512,0.01027,0.9522,0.1
Fridge,binary,Gaussian,8,4,h3,2,1024,0.521779038718291,0.49825259642356357,0.5253057385459015,0.49878609181067757,0.00998,0.9359,0.1
Fridge,binary,Gaussian,8,4,h3,4,16,0.5489819759679573,0.5057848603004804,0.5421665123331507,0.5067879921610546,0.01089,0.9959,0.1
Fridge,binary,Gaussian,8,4,h3,4,64,0.5097630173564753,0.49532472179798587,0.5165797163448692,0.49855757467783124,0.01035,0.982,0.1
Fridge,binary,Gaussian,8,4,h3,4,256,0.5725133511348465,0.4693970633388971,0.527640296877249,0.4925213344022804,0.01081,0.9703,0.1
Fridge,binary,Gaussian,8,4,h3,4,1024,0.5939586114819759,0.4583703558395991,0.5258479000085204,0.5004012114733654,0.01038,0.9794,0.1
Fridge,binary,Gaussian,8,4,h3,8,16,0.5574933244325768,0.48594196474920026,0.5336962159894587,0.49530583763881464,0.0113,1.0543,0.1
Fridge,binary,Gaussian,8,4,h3,8,64,0.5492323097463284,0.49675146072715104,0.5372173143378035,0.5012398895421343,0.01182,1.066,0.1
Fridge,binary,Gaussian,8,4,h3,8,256,0.5715120160213618,0.4770641452625732,0.5324013622946221,0.4964732466298474,0.01157,1.0569,0.1
Fridge,binary,Gaussian,8,4,h3,8,1024,0.5610814419225634,0.4863917253550103,0.5351606781422266,0.49675923451511367,0.01183,1.0601,0.1
Fridge,binary,Gaussian,8,8,murmur,2,16,0.5307076101468625,0.5006107695257378,0.5311372727254101,0.4986541213848804,0.00833,0.8074,0.1
Fridge,binary,Gaussian,8,8,murmur,2,64,0.6037216288384513,0.434102822489932,0.5112469343850671,0.49982245085812693,0.00896,0.8026,0.1
Fridge,binary,Gaussian,8,8,murmur,2,256,0.5826935914552737,0.48278747729869903,0.539388928721372,0.5039908991032722,0.00873,0.8131,0.1
Fridge,binary,Gaussian,8,8,murmur,2,1024,0.5515687583444593,0.4872643639506541,0.5324774442690129,0.4958242769760675,0.00867,0.8129,0.1
Fridge,binary,Gaussian,8,8,murmur,4,16,0.5719292389853138,0.4756133177570093,0.5315725679410553,0.49596555614941507,0.00893,0.8348,0.1
Fridge,binary,Gaussian,8,8,murmur,4,64,0.5839452603471295,0.4872578316627571,0.5426988937677086,0.5060839271928261,0.00907,0.8238,0.1
Fridge,binary,Gaussian,8,8,murmur,4,256,0.5468958611481975,0.4952912864973694,0.5354760596597054,0.4994078626996852,0.01702,1.8674,0.1
Fridge,binary,Gaussian,8,8,murmur,4,1024,0.5827770360480641,0.47031469212324356,0.531087534258641,0.500331611140804,0.01771,1.716,0.1
Fridge,binary,Gaussian,8,8,murmur,8,16,0.6126502002670227,0.41989396156194214,0.5031575134287576,0.5001266108438744,0.02558,2.0759,0.1
Fridge,binary,Gaussian,8,8,murmur,8,64,0.5417222963951935,0.49714779999687053,0.5344264707515219,0.4984817982065443,0.02957,2.0372,0.1
Fridge,binary,Gaussian,8,8,murmur,8,256,0.6045560747663551,0.42975752992194804,0.5083707714917612,0.5000299156719521,0.01871,1.7942,0.1
Fridge,binary,Gaussian,8,8,murmur,8,1024,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5,0.02826,2.4627,0.1
Fridge,binary,Gaussian,8,8,simhash,2,16,0.580607476635514,0.465781618191223,0.5274519496523037,0.49277045845952844,0.05456,3.6143,0.1
Fridge,binary,Gaussian,8,8,simhash,2,64,0.5490654205607477,0.49632244777875845,0.5369065196667048,0.4966991804738998,0.02447,1.9127,0.1
Fridge,binary,Gaussian,8,8,simhash,2,256,0.6139018691588785,0.42694616042906247,0.5084473780842519,0.5003011016093593,0.0236,1.8859,0.1
Fridge,binary,Gaussian,8,8,simhash,2,1024,0.5715120160213618,0.4770641452625732,0.5324013622946221,0.49763842864778196,0.0241,1.8825,0.1
Fridge,binary,Gaussian,8,8,simhash,4,16,0.5625,0.49102025218479073,0.5385142551864794,0.5002004275788349,0.02444,1.8969,0.1
Fridge,binary,Gaussian,8,8,simhash,4,64,0.5716789052069426,0.47190494372226915,0.5290609239622893,0.494081655680266,0.02439,1.9173,0.1
Fridge,binary,Gaussian,8,8,simhash,4,256,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5024553120731635,0.02529,1.9903,0.1
Fridge,binary,Gaussian,8,8,simhash,4,1024,0.6126502002670227,0.41989396156194214,0.5031575134287576,0.4972881851653899,0.02618,1.9568,0.1
Fridge,binary,Gaussian,8,8,simhash,8,16,0.5498164218958611,0.49283262679225515,0.5351626354029497,0.4971780390759546,0.05382,4.3782,0.1
Fridge,binary,Gaussian,8,8,simhash,8,64,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5006977849040917,0.05334,4.1622,0.1
Fridge,binary,Gaussian,8,8,simhash,8,256,0.6126502002670227,0.41989396156194214,0.5031575134287576,0.49797582991864126,0.05667,4.5298,0.1
Fridge,binary,Gaussian,8,8,simhash,8,1024,0.5945427236315087,0.46809834998220196,0.5326730566345262,0.5044130292772729,0.04935,4.1363,0.1
Fridge,binary,Gaussian,8,8,h3,2,16,0.580607476635514,0.465781618191223,0.5274519496523037,0.4974432715719461,0.00843,0.7771,0.1
Fridge,binary,Gaussian,8,8,h3,2,64,0.6045560747663551,0.42975752992194804,0.5083707714917612,0.4920745739058139,0.00891,0.7767,0.1
Fridge,binary,Gaussian,8,8,h3,2,256,0.6139018691588785,0.42694616042906247,0.5084473780842519,0.4982876506918463,0.0083,0.788,0.1
Fridge,binary,Gaussian,8,8,h3,2,1024,0.5927069425901201,0.4528410541063297,0.5217236768552372,0.49410189144248473,0.00887,0.7764,0.1
Fridge,binary,Gaussian,8,8,h3,4,16,0.5312082777036048,0.5045465137075973,0.5331647524716572,0.5045840905041867,0.00985,0.9871,0.1
Fridge,binary,Gaussian,8,8,h3,4,64,0.6037216288384513,0.434102822489932,0.5112469343850671,0.4982942573787042,0.00881,0.8338,0.1
Fridge,binary,Gaussian,8,8,h3,4,256,0.5719292389853138,0.4756133177570093,0.5315725679410553,0.49499928736860865,0.00931,1.0184,0.1
Fridge,binary,Gaussian,8,8,h3,4,1024,0.6020527369826435,0.4521285945924156,0.5234914341030936,0.5029831343904032,0.00896,0.8593,0.1
Fridge,binary,Gaussian,8,8,h3,8,16,0.5369659546061415,0.4944587425614524,0.5309598996093237,0.4954839954866679,0.01033,0.9199,0.1
Fridge,binary,Gaussian,8,8,h3,8,64,0.6045560747663551,0.42975752992194804,0.5083707714917612,0.4945682641487025,0.01018,0.9151,0.1
Fridge,binary,Gaussian,8,8,h3,8,256,0.6244993324432577,0.3844257242654613,0.4801472163555929,0.5041610546944593,0.01127,0.9132,0.1
Fridge,binary,Gaussian,8,8,h3,8,1024,0.6037216288384513,0.434102822489932,0.5112469343850671,0.4995859017756399,0.01297,0.9622,0.1
Fridge,binary,Gaussian,16,4,murmur,2,16,0.5839452603471295,0.467183791547729,0.5292900701390678,0.4982762634360711,0.01602,1.4354,0.1
Fridge,binary,Gaussian,16,4,murmur,2,64,0.5996328437917223,0.44361616007967136,0.5169779287838566,0.4994831046974286,0.01554,1.5515,0.1
Fridge,binary,Gaussian,16,4,murmur,2,256,0.5664218958611482,0.47262553934698553,0.528005105599115,0.49357693449729795,0.01546,1.4412,0.1
Fridge,binary,Gaussian,16,4,murmur,2,1024,0.5741822429906542,0.4830801782794253,0.5371148753770811,0.49954342597541423,0.0156,1.447,0.1
Fridge,binary,Gaussian,16,4,murmur,4,16,0.5760180240320427,0.4698447958763683,0.5289201105913659,0.49684311716847795,0.01538,1.5114,0.1
Fridge,binary,Gaussian,16,4,murmur,4,64,0.5700100133511349,0.4849132512436544,0.5370439714507417,0.4974920125898213,0.01847,1.9945,0.1
Fridge,binary,Gaussian,16,4,murmur,4,256,0.5906208277703605,0.4523285186200746,0.5208546312910233,0.5003784963477641,0.01555,1.4409,0.1
Fridge,binary,Gaussian,16,4,murmur,4,1024,0.5827770360480641,0.4793155314163733,0.5371083299601705,0.49948530197755203,0.01591,1.5019,0.1
Fridge,binary,Gaussian,16,4,murmur,8,16,0.592456608811749,0.4510709123589648,0.5204387055544775,0.4968949462557159,0.01589,1.4876,0.1
Fridge,binary,Gaussian,16,4,murmur,8,64,0.5752670226969292,0.48329565537954444,0.5375762250146465,0.5012960389571827,0.01706,1.5062,0.1
Fridge,binary,Gaussian,16,4,murmur,8,256,0.5746829105473965,0.48174002224712337,0.5363886091807224,0.5002524496704079,0.01687,1.55,0.1
Fridge,binary,Gaussian,16,4,murmur,8,1024,0.5811081441922563,0.4688175713821684,0.5296297436626226,0.4974667141754261,0.01727,1.5772,0.1
Fridge,binary,Gaussian,16,4,simhash,2,16,0.5774365821094793,0.48794343279240343,0.5412463384934323,0.507094690896134,0.04479,3.5774,0.1
Fridge,binary,Gaussian,16,4,simhash,2,64,0.6061415220293725,0.42968258945540816,0.5086735067672458,0.49588847318724394,0.04414,3.4628,0.1
Fridge,binary,Gaussian,16,4,simhash,2,256,0.5942089452603472,0.44945383001431455,0.5197466312989624,0.4944506948156066,0.04313,3.4372,0.1
Fridge,binary,Gaussian,16,4,simhash,2,1024,0.5751001335113485,0.4709111877550025,0.5293729805599924,0.49685444503830395,0.04325,3.5581,0.1
Fridge,binary,Gaussian,16,4,simhash,4,16,0.5796895861148198,0.48543511970438225,0.5402714089944476,0.5043939070016035,0.04708,3.6989,0.1
Fridge,binary,Gaussian,16,4,simhash,4,64,0.6113985313751669,0.4419980105911769,0.5185527817587411,0.5055482510837935,0.04487,3.7116,0.1
Fridge,binary,Gaussian,16,4,simhash,4,256,0.616822429906542,0.4035581538768348,0.492363707836177,0.498859671001841,0.06618,3.9083,0.1
Fridge,binary,Gaussian,16,4,simhash,4,1024,0.5139352469959947,0.49441092772561523,0.5191500227161937,0.49657259932300013,0.04599,3.6837,0.1
Fridge,binary,Gaussian,16,4,simhash,8,16,0.5622496662216289,0.48057840445692823,0.5318635570465466,0.49415214680206665,0.05583,4.2215,0.1
Fridge,binary,Gaussian,16,4,simhash,8,64,0.6016355140186916,0.4417118557301619,0.5161135077933008,0.5008225250905636,0.04812,3.8014,0.1
Fridge,binary,Gaussian,16,4,simhash,8,256,0.5838618157543392,0.4794583023154801,0.5375056442386318,0.5035699863412317,0.0499,3.8291,0.1
Fridge,binary,Gaussian,16,4,simhash,8,1024,0.6069759679572764,0.4489202164944576,0.5224070289539545,0.504931290456678,0.04954,3.8109,0.1
Fridge,binary,Gaussian,16,4,h3,2,16,0.581692256341789,0.48480312753953014,0.5404346765766556,0.5050226854326266,0.01506,1.3963,0.1
Fridge,binary,Gaussian,16,4,h3,2,64,0.5710113484646195,0.4940093239168578,0.5431588514570762,0.5051985866144071,0.01493,1.4208,0.1
Fridge,binary,Gaussian,16,4,h3,2,256,0.5873664886515354,0.4731945480267913,0.5342608808506372,0.5026103094007959,0.01521,1.3932,0.1
Fridge,binary,Gaussian,16,4,h3,2,1024,0.5612483311081442,0.4888559633543408,0.5367537073404492,0.4984451570758359,0.01742,1.4019,0.1
Fridge,binary,Gaussian,16,4,h3,4,16,0.5544893190921228,0.4972066901256902,0.539464135078925,0.501539580735198,0.01602,1.4317,0.1
Fridge,binary,Gaussian,16,4,h3,4,64,0.5630006675567423,0.4808570862280701,0.5322765212364103,0.49462052378407273,0.01567,1.4415,0.1
Fridge,binary,Gaussian,16,4,h3,4,256,0.5508177570093458,0.5034036776390808,0.5416115125947575,0.5052009620523784,0.01643,1.4425,0.1
Fridge,binary,Gaussian,16,4,h3,4,1024,0.5458110814419226,0.4924729716341657,0.5334410333243449,0.4958318783775758,0.01658,1.4933,0.1
Fridge,binary,Gaussian,16,4,h3,8,16,0.5700934579439252,0.4934316640588441,0.5425004742160904,0.5045079874101788,0.0175,1.5807,0.1
Fridge,binary,Gaussian,16,4,h3,8,64,0.5882843791722296,0.47576697942767915,0.5362410285699232,0.5041869469683472,0.01781,1.5674,0.1
Fridge,binary,Gaussian,16,4,h3,8,256,0.587700267022697,0.46152748808242067,0.5264300173631971,0.49804863709246394,0.01885,1.6122,0.1
Fridge,binary,Gaussian,16,4,h3,8,1024,0.5952102803738317,0.44978894471505726,0.5202218720979145,0.49808070550507755,0.0181,1.6043,0.1
Fridge,binary,Gaussian,16,8,murmur,2,16,0.6009679572763685,0.43435900027478863,0.5107982880504213,0.49662117702951486,0.01182,1.1045,0.1
Fridge,binary,Gaussian,16,8,murmur,2,64,0.6062249666221629,0.4300332147468401,0.5089400416410264,0.49909477997505786,0.01174,1.0967,0.1
Fridge,binary,Gaussian,16,8,murmur,2,256,0.5962950600801068,0.4602826928805481,0.5277462739516058,0.5024490765484887,0.01175,1.0972,0.1
Fridge,binary,Gaussian,16,8,murmur,2,1024,0.617656875834446,0.4265653379621354,0.5089904823696194,0.5042697309816497,0.01211,1.1053,0.1
Fridge,binary,Gaussian,16,8,murmur,4,16,0.5740153538050734,0.4816397089460064,0.5361265490842662,0.49989518379951303,0.01296,1.1282,0.1
Fridge,binary,Gaussian,16,8,murmur,4,64,0.5922897196261683,0.47101841827003116,0.5340845673196499,0.5043369558762396,0.01169,1.1298,0.1
Fridge,binary,Gaussian,16,8,murmur,4,256,0.5841955941255007,0.4788996280488075,0.5372258138243509,0.5046434319140092,0.01187,1.092,0.1
Fridge,binary,Gaussian,16,8,murmur,4,1024,0.5331275033377837,0.4988305045015574,0.531475558577251,0.4947685284161767,0.01232,1.0808,0.1
Fridge,binary,Gaussian,16,8,murmur,8,16,0.6001335113484646,0.43361226457422014,0.5100818552751043,0.495864481263733,0.01191,1.1385,0.1
Fridge,binary,Gaussian,16,8,murmur,8,64,0.6058911882510013,0.42970325601186166,0.508632063968864,0.5002397113842865,0.01187,1.1085,0.1
Fridge,binary,Gaussian,16,8,murmur,8,256,0.5730974632843792,0.4809229163790203,0.5353880347880482,0.49850776471286895,0.01201,1.121,0.1
Fridge,binary,Gaussian,16,8,murmur,8,1024,0.585781041388518,0.47817446902082134,0.5371781463352658,0.504171209691787,0.0126,1.12,0.1
Fridge,binary,Gaussian,16,8,simhash,2,16,0.589452603471295,0.4522376257536075,0.5205019627842142,0.4955530613456856,0.0335,2.699,0.1
Fridge,binary,Gaussian,16,8,simhash,2,64,0.586865821094793,0.47411601814157,0.534747737732923,0.5016445602470455,0.03465,2.8047,0.1
Fridge,binary,Gaussian,16,8,simhash,2,256,0.5753504672897196,0.4871858337622791,0.5401307455042559,0.5040016331136054,0.03391,2.732,0.1
Fridge,binary,Gaussian,16,8,simhash,2,1024,0.5866154873164219,0.457293193223935,0.5232586163986326,0.49580675812102853,0.03436,2.7339,0.1
Fridge,binary,Gaussian,16,8,simhash,4,16,0.5735981308411215,0.48037343589945497,0.535176920869103,0.49907381673496054,0.03526,2.8696,0.1
Fridge,binary,Gaussian,16,8,simhash,4,64,0.5900367156208278,0.4701213262619116,0.5328870729461785,0.5039919977433339,0.03486,2.7685,0.1
Fridge,binary,Gaussian,16,8,simhash,4,256,0.5764352469959947,0.4832960769945007,0.537920149967075,0.49890204287665535,0.03511,2.7646,0.1
Fridge,binary,Gaussian,16,8,simhash,4,1024,0.598047396528705,0.4783263895901915,0.5405537863337073,0.5107993051843934,0.03841,2.8426,0.1
Fridge,binary,Gaussian,16,8,simhash,8,16,0.5703437917222964,0.4874671924758061,0.5387856760100512,0.5012971672902191,0.03718,2.9205,0.1
Fridge,binary,Gaussian,16,8,simhash,8,64,0.5853638184245661,0.46051875525605485,0.5251393395569808,0.49836473365401734,0.03642,2.9172,0.1
Fridge,binary,Gaussian,16,8,simhash,8,256,0.5805240320427236,0.48216119602745233,0.5383577693894223,0.5043533315517549,0.03659,2.8569,0.1
Fridge,binary,Gaussian,16,8,simhash,8,1024,0.5861982643524699,0.46149192835348263,0.5260183210396242,0.49720048696478414,0.03696,2.8941,0.1
Fridge,binary,Gaussian,16,8,h3,2,16,0.5236982643524699,0.49319607372918556,0.5241547597223423,0.4902569036166043,0.01868,1.1873,0.1
Fridge,binary,Gaussian,16,8,h3,2,64,0.6169058744993324,0.40396573906136335,0.4926734542849987,0.4962025060870598,0.01246,1.2922,0.1
Fridge,binary,Gaussian,16,8,h3,2,256,0.5776869158878505,0.467723429761702,0.5279641205273394,0.49307156006888775,0.01199,1.0487,0.1
Fridge,binary,Gaussian,16,8,h3,2,1024,0.5337950600801068,0.505701541485652,0.5350438794225975,0.5057928024229468,0.01143,1.0335,0.1
Fridge,binary,Gaussian,16,8,h3,4,16,0.5838618157543392,0.4752049654057009,0.5346643531629605,0.5016650038600867,0.01158,1.1446,0.1
Fridge,binary,Gaussian,16,8,h3,4,64,0.5546562082777036,0.48972166894548347,0.5350467368676695,0.4971530672842805,0.01179,1.0764,0.1
Fridge,binary,Gaussian,16,8,h3,4,256,0.5966288384512684,0.4766481854108331,0.539043143353088,0.5095642259041511,0.01221,1.0906,0.1
Fridge,binary,Gaussian,16,8,h3,4,1024,0.5851969292389854,0.4683075828992407,0.5303822953886157,0.4927547360294554,0.0123,1.0812,0.1
Fridge,binary,Gaussian,16,8,h3,8,16,0.603220961281709,0.4434458314855648,0.5176973479645703,0.5008616307381673,0.01325,1.2128,0.1
Fridge,binary,Gaussian,16,8,h3,8,64,0.5693424566088118,0.48991350015255314,0.5400331884725945,0.502150914543619,0.01366,1.194,0.1
Fridge,binary,Gaussian,16,8,h3,8,256,0.617656875834446,0.4265653379621354,0.5089904823696194,0.5043477047330601,0.01382,1.2166,0.1
Fridge,binary,Gaussian,16,8,h3,8,1024,0.5539052069425902,0.49331951530612245,0.5369458917161657,0.4987239147217768,0.0139,1.2164,0.1
Fridge,binary,Gaussian,16,16,murmur,2,16,0.5681742323097463,0.48246168126249867,0.5349050383108864,0.49769944771067165,0.01066,0.9488,0.1
Fridge,binary,Gaussian,16,16,murmur,2,64,0.5975467289719626,0.4400978139824176,0.5140281935778231,0.4896346131005404,0.01067,0.9528,0.1
Fridge,binary,Gaussian,16,16,murmur,2,256,0.5810246995994659,0.46413976323255657,0.5264561202307444,0.4959028148939961,0.01073,0.9488,0.1
Fridge,binary,Gaussian,16,16,murmur,2,1024,0.5932910547396528,0.4455604697727549,0.5168226853468292,0.4971292535186175,0.01063,0.9538,0.1
Fridge,binary,Gaussian,16,16,murmur,4,16,0.5762683578104139,0.4810196634268107,0.5363804160642613,0.5006357859730387,0.01049,0.9472,0.1
