system,dataset,hp_id,test_acc,mem_bytes,train_s,infer_us_per_sample
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.6623529411764706,3389.6,0.00221950002014637,0.22112597327898528
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.6623529411764706,3389.6,0.0026232081698253753,0.21573649171520679
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.6623529411764706,3389.6,0.0025020082015544177,0.23651895496775124
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.6623529411764706,3389.6,0.0022654668195173145,0.23333191433373618
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.6835294117647059,3432.0,0.0014893331797793507,0.21152020267703958
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.691764705882353,3700.8,0.0015223416266962886,0.21490227321491523
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.691764705882353,3700.8,0.0015318416291847825,0.23382236523663297
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.7200000000000001,6350.4,0.002528800000436604,0.433824846849722
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.7200000000000001,6350.4,0.0023111247923225165,0.24122583186801744
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.7211764705882354,7080.0,0.0025187834398820996,0.22769535836928032
DT,Vehicle,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.723529411764706,7156.8,0.00257490798830986,0.22470458027194531
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.8378181818181817,1398.0,0.0011786165880039335,0.12718191878362134
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.8378181818181817,1398.0,0.0012230666354298592,0.12627277861941943
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.8378181818181817,1398.0,0.001109083415940404,0.12081895362247122
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.8378181818181817,1398.0,0.001135191787034273,0.12060585008426146
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.8378181818181817,1398.0,0.001137500023469329,0.12202984230084853
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.8378181818181817,1398.0,0.0011647583916783333,0.1225453716787425
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.8378181818181817,1398.0,0.0012127747992053627,0.13354403728788547
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.8378181818181817,1398.0,0.001206691632978618,0.12412142347205768
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.8378181818181817,1398.0,0.0011957083828747273,0.12087855826724661
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.8829090909090909,1596.0,0.0011802501743659378,0.1233941452069716
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.8829090909090909,1596.0,0.0010958420112729072,0.12263630262830041
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.8829090909090909,1596.0,0.0010958500439301132,0.12351496314460582
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.8829090909090909,1596.0,0.0011023917933925987,0.12781818143346094
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.8829090909090909,1596.0,0.001195258367806673,0.12630249627611856
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.8829090909090909,1596.0,0.0011796002043411135,0.12054480612277985
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.8829090909090909,1596.0,0.0011535500409081579,0.12278700755401092
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.8829090909090909,1596.0,0.0011928915977478028,0.1283635977994312
DT,Banknote,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.8829090909090909,1596.0,0.001175349997356534,0.12484870173714377
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.9476363636363636,2234.6,0.0010469502303749323,0.12499923733147708
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9476363636363636,2234.6,0.0010456250282004475,0.1275155862623995
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.9483636363636364,2266.6,0.001077799778431654,0.12869734994389795
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9483636363636364,2266.6,0.0011028581764549017,0.13257605447010562
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9483636363636364,2266.6,0.0010503833880648016,0.14066687700423328
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9483636363636364,2266.6,0.0010500917676836252,0.12639418921687384
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.952,2298.2,0.0011891832342371344,0.1320603557608344
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.952,2298.2,0.0011830084025859834,0.13118203390728345
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9621818181818181,2495.4,0.0011261502048000693,0.13969728553836996
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9629090909090909,2527.4,0.0010878417873755098,0.1302712004293095
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9629090909090909,2527.4,0.0010934751946479083,0.12860667299140582
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9723636363636363,2655.0,0.001172525412403047,0.1427272165363485
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9774545454545454,2847.0,0.0011887083994224668,0.13681814413179053
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9774545454545454,2847.0,0.0011921167839318513,0.1449099826541814
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9796363636363636,3007.0,0.0011886247666552663,0.13190829618410632
DT,Banknote,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.9796363636363636,3007.0,0.0011741748312488198,0.1307882537895983
DT,Banknote,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9818181818181818,3612.0,0.0012006833916530014,0.13199922713366422
DT,Banknote,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9818181818181818,3612.0,0.0011961836135014892,0.13287856497547842
DT,Banknote,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.984,4220.0,0.0012215833878144622,0.14351638541980222
DT,Banknote,"{""ccp_alpha"": 0.001, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9854545454545456,4415.0,0.0011988915968686343,0.1334239813414487
DT,Banknote,"{""ccp_alpha"": 0.0, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9854545454545456,4415.0,0.0011690170271322132,0.13202970678156073
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.31313131313131315,1414.0,0.001605441397987306,0.11613404359480346
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.31313131313131315,1414.0,0.0020791250048205257,0.11534759342068375
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.31313131313131315,1414.0,0.0013948331819847227,0.1129913002704129
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.31313131313131315,1414.0,0.0014593417523428797,0.12009020468301645
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.31313131313131315,1414.0,0.0014457081677392125,0.11343900929597091
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.31313131313131315,1414.0,0.0017614913638681173,0.1125972912417919
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.31313131313131315,1414.0,0.0027331999968737363,0.12036983663786942
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.31313131313131315,1414.0,0.002399374800734222,0.11425454370200835
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.31313131313131315,1414.0,0.0020964251831173896,0.13021810249949145
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.49696969696969695,2517.4,0.0017856084043160081,0.12850777719558687
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.49696969696969695,2517.4,0.002517200028523803,0.1339790621389845
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.49696969696969695,2517.4,0.002422507992014289,0.12901208680185805
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.49696969696969695,2517.4,0.001575300213880837,0.12152129000284857
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.49696969696969695,2517.4,0.0016188665758818388,0.12365259192507676
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.49696969696969695,2517.4,0.0016250416170805692,0.12325991559710969
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.49696969696969695,2517.4,0.003264708211645484,0.12724382821658647
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.49696969696969695,2517.4,0.002831625007092953,0.12250231447243931
DT,Yeast,"{""ccp_alpha"": 0.1, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.49696969696969695,2517.4,0.0019053084077313542,0.1231488310778984
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.5555555555555556,2917.6,0.0013894663890823722,0.12354072346430436
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.5555555555555556,2917.6,0.0014410666190087795,0.12463440033622863
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.5555555555555556,2917.6,0.0014484331710264086,0.12612271339002282
DT,Yeast,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.5744107744107745,4646.6,0.0009091834537684918,0.12084647310703289
DT,Yeast,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.5744107744107745,4646.6,0.0009028913918882608,0.12104386959212396
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.5750841750841751,5168.0,0.0011446916032582521,0.13136830155797277
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.5750841750841751,5168.0,0.0011211748234927655,0.12544844525329996
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.5898989898989899,7011.2,0.0014889998361468314,0.1426773641245935
DT,Yeast,"{""ccp_alpha"": 0.01, ""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.5919191919191918,7067.8,0.0015764416195452214,0.14001008135702475
DT,Yeast,"{""ccp_alpha"": 0.001, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.593939393939394,10064.0,0.0015484497882425785,0.17393272219583245
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.6529562982005142,1238.0,0.0055948834167793395,0.0986286766999485
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.6529562982005142,1238.0,0.0055137250106781725,0.10895408728282066
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.6529562982005142,1238.0,0.0055476253852248195,0.09738557653592608
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.6529562982005142,1238.0,0.005511916801333427,0.09933620652993111
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.6529562982005142,1238.0,0.0055410081520676615,0.10141438462204062
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.6529562982005142,1238.0,0.005552183231338858,0.10079232578412427
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.6529562982005142,1238.0,0.005589808220975101,0.09935637720522966
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.6529562982005142,1238.0,0.005598116992041468,0.1054200892046975
DT,Steel Plates,"{""ccp_alpha"": 0.1, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.6529562982005142,1238.0,0.005552933225408197,0.09830792106515644
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004440608411096036,0.11458822973742891
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.004425749997608364,0.1120175160754922
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004400624614208937,0.11486684841254682
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.0044515998102724556,0.11349614029678404
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.0044262998038902875,0.10985446552767546
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004479066631756723,0.11263957491340859
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004442433221265673,0.10901848979504984
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.004370624828152358,0.10711203178433955
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004444925207644701,0.11366732169546015
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004446175019256771,0.11008992973130896
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.00446205020416528,0.10561287776593378
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004401541594415903,0.11009058812130387
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.004413266596384346,0.10552698779841622
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.0044490167871117595,0.10981083222710382
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004423416801728308,0.11195365224598612
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004422675003297627,0.12011565315922612
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.00438769138418138,0.1192370616378392
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.0043506502173841,0.10683353281649341
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004349483223631978,0.11559538686873061
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.0044443666003644465,0.11510338998162654
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004465400008484721,0.12219431008042285
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004634550004266202,0.19074551722844033
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",0.9316195372750642,1882.0,0.004492508200928569,0.10629814204336133
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.9316195372750642,1882.0,0.004541341587901116,0.15244224278739915
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.0044655419886112215,0.10601904453915618
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.004387074802070856,0.11045395954485723
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": 4, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",0.9316195372750642,1882.0,0.00437685817014426,0.11358149158157849
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",1.0,2201.0,0.005483525013551116,0.12264321234967837
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 50}",1.0,2201.0,0.005528016784228385,0.11491018244493896
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",1.0,2201.0,0.0055018248036503795,0.11827401663619633
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",1.0,2201.0,0.005595857999287546,0.10726274323953762
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 50}",1.0,2201.0,0.0055286168120801445,0.13374139322566497
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 2}",1.0,2201.0,0.005507841403596103,0.1166246898453156
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20, ""min_samples_split"": 10}",1.0,2201.0,0.005535758449696004,0.11660200531730922
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",1.0,2201.0,0.005488466587848961,0.10413413383737016
DT,Steel Plates,"{""ccp_alpha"": 0.01, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",1.0,2201.0,0.005543300393037498,0.1293490341550893
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",1.0,2201.0,0.005556775024160743,0.11302509218224524
DT,Steel Plates,"{""ccp_alpha"": 0.0, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 50}",1.0,2201.0,0.005460958206094801,0.11878720171040927
DT,Steel Plates,"{""ccp_alpha"": 0.001, ""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",1.0,2201.0,0.005649583414196968,0.11600358866557366
