system,dataset,criterion,hp_id,mean_acc,mean_mem_bytes,mean_train_s,mean_infer_us_per_sample,n_seeds_aggregated
BTHOWeN,Breast Cancer,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9596491228070174,7168.0,0.008617399982176721,5.164544155265679,10
BTHOWeN,Breast Cancer,best_mem_at_iso_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9596491228070174,7168.0,0.008617399982176721,5.164544155265679,10
BTHOWeN,Breast Cancer,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 2}",0.8912280701754385,256.0,0.006036466802470386,3.1520453232683634,10
BTHOWeN,Breast Cancer,best_acc_at_small_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9596491228070174,7168.0,0.008617399982176721,5.164544155265679,10
BTHOWeN,Breast Cancer,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9596491228070174,7168.0,0.008617399982176721,5.164544155265679,10
BTHOWeN,EEG Eye State,best_acc,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 4}",0.580173564753004,640.0,0.04525567502714693,2.821208753726272,10
BTHOWeN,EEG Eye State,best_mem_at_iso_acc,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 512, ""numHashes"": 4}",0.578237650200267,384.0,0.032198524987325075,1.840256477826746,10
BTHOWeN,EEG Eye State,best_acc_per_log_mem,"{""addressSize"": 28, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.5560747663551402,64.0,0.029349608393386007,1.677739779304499,10
BTHOWeN,EEG Eye State,best_acc_at_small_budget,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 4}",0.580173564753004,640.0,0.04525567502714693,2.821208753726272,10
BTHOWeN,EEG Eye State,best_acc_at_medium_budget,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 4}",0.580173564753004,640.0,0.04525567502714693,2.821208753726272,10
BTHOWeN,Ecoli,best_acc,"{""addressSize"": 8, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.8411764705882353,7168.0,0.009121125191450119,6.780020810444566,5
BTHOWeN,Ecoli,best_mem_at_iso_acc,"{""addressSize"": 8, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.8411764705882353,7168.0,0.009121125191450119,6.780020810444566,5
BTHOWeN,Ecoli,best_acc_per_log_mem,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 2}",0.7352941176470588,256.0,0.004748975206166506,4.034803372205181,10
BTHOWeN,Ecoli,best_acc_at_small_budget,"{""addressSize"": 8, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.8411764705882353,7168.0,0.009121125191450119,6.780020810444566,5
BTHOWeN,Ecoli,best_acc_at_medium_budget,"{""addressSize"": 8, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.8411764705882353,7168.0,0.009121125191450119,6.780020810444566,5
BTHOWeN,Glass,best_acc,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.6744186046511629,672.0,0.004347049747593701,6.3763530708329625,10
BTHOWeN,Glass,best_mem_at_iso_acc,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.6744186046511629,672.0,0.004347049747593701,6.3763530708329625,10
BTHOWeN,Glass,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 2}",0.641860465116279,288.0,0.0027285249438136817,3.796320971707965,10
BTHOWeN,Glass,best_acc_at_small_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.6744186046511629,672.0,0.004347049747593701,6.3763530708329625,10
BTHOWeN,Glass,best_acc_at_medium_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.6744186046511629,672.0,0.004347049747593701,6.3763530708329625,10
BTHOWeN,Haberman,best_acc,"{""addressSize"": 6, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7516129032258064,64.0,0.001677125017158687,1.36397335858595,10
BTHOWeN,Haberman,best_mem_at_iso_acc,"{""addressSize"": 28, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7483870967741936,32.0,0.0012712666066363454,1.237899695913638,10
BTHOWeN,Haberman,best_acc_per_log_mem,"{""addressSize"": 28, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7483870967741936,32.0,0.0012712666066363454,1.237899695913638,10
BTHOWeN,Haberman,best_acc_at_small_budget,"{""addressSize"": 6, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7516129032258064,64.0,0.001677125017158687,1.36397335858595,10
BTHOWeN,Haberman,best_acc_at_medium_budget,"{""addressSize"": 6, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7516129032258064,64.0,0.001677125017158687,1.36397335858595,10
BTHOWeN,Ionosphere,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 2048, ""numHashes"": 2}",0.9183098591549296,3072.0,0.003315058397129178,3.3843914755213427,10
BTHOWeN,Ionosphere,best_mem_at_iso_acc,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.9154929577464788,1632.0,0.012982550030574202,9.760799699685943,10
BTHOWeN,Ionosphere,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.8845070422535211,288.0,0.004180658212862909,3.97840573806578,10
BTHOWeN,Ionosphere,best_acc_at_small_budget,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 2048, ""numHashes"": 2}",0.9183098591549296,3072.0,0.003315058397129178,3.3843914755213427,10
BTHOWeN,Ionosphere,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 2048, ""numHashes"": 2}",0.9183098591549296,3072.0,0.003315058397129178,3.3843914755213427,10
BTHOWeN,Iris,best_acc,"{""addressSize"": 2, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 1}",0.96,288.0,0.001393237488809973,2.329027047380805,10
BTHOWeN,Iris,best_mem_at_iso_acc,"{""addressSize"": 2, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 1}",0.96,288.0,0.001393237488809973,2.329027047380805,10
BTHOWeN,Iris,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.8666666666666668,48.0,0.0007838000077754259,1.5963870100677013,10
BTHOWeN,Iris,best_acc_at_small_budget,"{""addressSize"": 2, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 1}",0.96,288.0,0.001393237488809973,2.329027047380805,10
BTHOWeN,Iris,best_acc_at_medium_budget,"{""addressSize"": 2, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 1}",0.96,288.0,0.001393237488809973,2.329027047380805,10
BTHOWeN,Letter Recognition,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 15, ""numBits"": 2048, ""numHashes"": 4}",0.900925,79872.0,0.43172707069898025,68.58536463114433,10
BTHOWeN,Letter Recognition,best_mem_at_iso_acc,"{""addressSize"": 20, ""bitsPerInput"": 15, ""numBits"": 2048, ""numHashes"": 4}",0.900925,79872.0,0.43172707069898025,68.58536463114433,10
BTHOWeN,Letter Recognition,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.7536,4992.0,0.32583484998904166,37.98766244435683,10
BTHOWeN,Letter Recognition,best_acc_at_small_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.7536,4992.0,0.32583484998904166,37.98766244435683,10
BTHOWeN,Letter Recognition,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 15, ""numBits"": 2048, ""numHashes"": 4}",0.900925,79872.0,0.43172707069898025,68.58536463114433,10
BTHOWeN,Magic Gamma,best_acc,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 4}",0.7874868559411146,7680.0,0.07509795820806175,4.177333116991647,10
BTHOWeN,Magic Gamma,best_mem_at_iso_acc,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 2}",0.7825972660357519,1920.0,0.07299528322182595,3.921773091749877,10
BTHOWeN,Magic Gamma,best_acc_per_log_mem,"{""addressSize"": 28, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 2}",0.6698738170347003,64.0,0.03604102502577007,1.5792411619348825,10
BTHOWeN,Magic Gamma,best_acc_at_small_budget,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 4}",0.7874868559411146,7680.0,0.07509795820806175,4.177333116991647,10
BTHOWeN,Magic Gamma,best_acc_at_medium_budget,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 4}",0.7874868559411146,7680.0,0.07509795820806175,4.177333116991647,10
BTHOWeN,Pendigits,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 4}",0.9757162346521145,20480.0,0.7353047081967816,20.038540239592827,10
BTHOWeN,Pendigits,best_mem_at_iso_acc,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 2}",0.9715325147794452,7680.0,0.7989299167878926,15.244743805387145,10
BTHOWeN,Pendigits,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.8875852660300136,640.0,0.3939860915997997,8.256139069382252,10
BTHOWeN,Pendigits,best_acc_at_small_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 2}",0.9715325147794452,7680.0,0.7989299167878926,15.244743805387145,10
BTHOWeN,Pendigits,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 4}",0.9757162346521145,20480.0,0.7353047081967816,20.038540239592827,10
BTHOWeN,Pima Diabetes,best_acc,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.7337662337662337,6144.0,0.010166433174163103,3.1780841603101075,10
BTHOWeN,Pima Diabetes,best_mem_at_iso_acc,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.7337662337662337,6144.0,0.010166433174163103,3.1780841603101075,10
BTHOWeN,Pima Diabetes,best_acc_per_log_mem,"{""addressSize"": 28, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.6441558441558441,32.0,0.003704258403740823,1.5907467330818053,10
BTHOWeN,Pima Diabetes,best_acc_at_small_budget,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.7337662337662337,6144.0,0.010166433174163103,3.1780841603101075,10
BTHOWeN,Pima Diabetes,best_acc_at_medium_budget,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.7337662337662337,6144.0,0.010166433174163103,3.1780841603101075,10
BTHOWeN,SatImage,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8796267496111975,26112.0,0.3921266498276964,15.20491837021282,10
BTHOWeN,SatImage,best_mem_at_iso_acc,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8755832037325039,18432.0,0.32105122520588336,13.87695704397063,10
BTHOWeN,SatImage,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.8363919129082426,864.0,0.2561102166073397,8.540960665340325,10
BTHOWeN,SatImage,best_acc_at_small_budget,"{""addressSize"": 6, ""bitsPerInput"": 9, ""numBits"": 128, ""numHashes"": 2}",0.8650077760497668,5184.0,0.8198140751803293,26.92441027292846,10
BTHOWeN,SatImage,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8796267496111975,26112.0,0.3921266498276964,15.20491837021282,10
BTHOWeN,Seeds,best_acc,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9095238095238095,4608.0,0.002184491604566574,3.131746780127287,10
BTHOWeN,Seeds,best_mem_at_iso_acc,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 512, ""numHashes"": 2}",0.9047619047619048,384.0,0.001478575193323195,1.8654762589860532,10
BTHOWeN,Seeds,best_acc_per_log_mem,"{""addressSize"": 12, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.8523809523809524,96.0,0.0013858997961506247,1.9162666008231184,10
BTHOWeN,Seeds,best_acc_at_small_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9095238095238095,4608.0,0.002184491604566574,3.131746780127287,10
BTHOWeN,Seeds,best_acc_at_medium_budget,"{""addressSize"": 12, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9095238095238095,4608.0,0.002184491604566574,3.131746780127287,10
BTHOWeN,Segment,best_acc,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9415584415584416,12544.0,0.08082415859680622,9.913672289903804,10
BTHOWeN,Segment,best_mem_at_iso_acc,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 2}",0.9385281385281384,3136.0,0.07927770842798054,9.3114541166208,10
BTHOWeN,Segment,best_acc_per_log_mem,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 4}",0.7943722943722944,336.0,0.04952404138166457,5.111706017786677,10
BTHOWeN,Segment,best_acc_at_small_budget,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 512, ""numHashes"": 2}",0.9385281385281384,3136.0,0.07927770842798054,9.3114541166208,10
BTHOWeN,Segment,best_acc_at_medium_budget,"{""addressSize"": 28, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.9415584415584416,12544.0,0.08082415859680622,9.913672289903804,10
BTHOWeN,Steel Plates,best_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8910025706940875,7680.0,0.03681708343792707,5.4687444733546755,10
BTHOWeN,Steel Plates,best_mem_at_iso_acc,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8910025706940875,7680.0,0.03681708343792707,5.4687444733546755,10
BTHOWeN,Steel Plates,best_acc_per_log_mem,"{""addressSize"": 20, ""bitsPerInput"": 3, ""numBits"": 128, ""numHashes"": 2}",0.7131105398457583,160.0,0.019575508194975555,2.909040588473753,10
BTHOWeN,Steel Plates,best_acc_at_small_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8910025706940875,7680.0,0.03681708343792707,5.4687444733546755,10
BTHOWeN,Steel Plates,best_acc_at_medium_budget,"{""addressSize"": 20, ""bitsPerInput"": 9, ""numBits"": 2048, ""numHashes"": 2}",0.8910025706940875,7680.0,0.03681708343792707,5.4687444733546755,10
BTHOWeN,Vehicle,best_acc,"{""addressSize"": 16, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.6905882352941177,4608.0,0.018032217025756837,6.59352812149069,5
BTHOWeN,Vehicle,best_mem_at_iso_acc,"{""addressSize"": 16, ""bitsPerInput"": 8, ""numBits"": 1024, ""numHashes"": 2}",0.6905882352941177,4608.0,0.018032217025756837,6.59352812149069,5
